id,latitude,longitude,tgm2017,egm2008
1223,3.7441,95.8085,-34.69234,-33.3
1224,3.7441,95.8407,-34.33398,-35.51
1225,3.7441,95.8729,-33.96419,-33.56
1226,3.7441,95.9051,-33.59657,-31.38
1227,3.7441,95.9373,-33.23678,-33.77
1228,3.7441,95.9695,-32.88997,-31.72
1229,3.7441,96.0017,-32.55342,-33.98
1230,3.7441,96.0339,-32.23197,-32.06
1231,3.7441,96.0661,-31.92687,-29.93
1232,3.7441,96.0983,-31.64056,-32.4
1233,3.7441,96.1305,-31.37258,-30.43
1234,3.7441,96.1627,-31.11928,-28.22
1235,3.7441,96.1949,-30.87683,-30.92
1236,3.7441,96.2271,-30.64913,-28.88
1237,3.7441,96.2593,-30.4342,-31.42
1238,3.7441,96.2915,-30.22637,-29.53
1239,3.7441,96.3237,-30.02134,-27.39
1240,3.7441,96.3559,-29.81512,-30.09
1241,3.7441,96.3881,-29.59709,-28.07
1242,3.7441,96.4203,-29.36474,-30.55
1243,3.7441,96.4525,-29.11856,-28.6
1244,3.7441,96.4847,-28.86085,-26.41
1245,3.7441,96.5169,-28.59588,-29.03
1246,3.7441,96.5492,-28.32676,-26.95
1247,3.7441,96.5814,-28.0546,-24.59
1248,3.7441,96.6136,-27.77732,-27.39
1249,3.7441,96.6458,-27.48735,-25.17
1250,3.7441,96.678,-27.18289,-27.75
1251,3.7441,96.7102,-26.85577,-25.62
1252,3.7441,96.7424,-26.49957,-23.21
1253,3.7441,96.7746,-26.10941,-25.93
1254,3.7441,96.8068,-25.68419,-23.63
1255,3.7441,96.839,-25.21745,-26.08
1256,3.7441,96.8712,-24.7065,-23.8
1257,3.7441,96.9034,-24.15788,-21.23
1258,3.7441,96.9356,-23.56635,-23.74
1259,3.7441,96.9678,-22.92357,-21.21
1260,3.7441,97,-22.24768,-23.55
1261,3.7763,95.1,-40.80228,-37.68
1262,3.7763,95.1322,-40.69518,-39.23
1263,3.7763,95.1644,-40.54486,-40.45
1264,3.7763,95.1966,-40.34904,-37.91
1265,3.7763,95.2288,-40.10784,-39.24
1266,3.7763,95.261,-39.82839,-36.34
1267,3.7763,95.2932,-39.52236,-37.77
1268,3.7763,95.3254,-39.21292,-38.92
1269,3.7763,95.3576,-38.91245,-36.14
1270,3.7763,95.3898,-38.6224,-37.5
1271,3.7763,95.422,-38.34442,-34.45
1272,3.7763,95.4542,-38.07575,-35.99
1273,3.7763,95.4864,-37.81235,-37.27
1274,3.7763,95.5186,-37.54734,-34.38
1275,3.7763,95.5508,-37.27282,-35.84
1276,3.7763,95.5831,-36.97985,-36.98
1277,3.7763,95.6153,-36.67068,-34.2
1278,3.7763,95.6475,-36.34279,-35.5
1279,3.7763,95.6797,-36.00027,-32.37
1280,3.7763,95.7119,-35.65255,-33.83
1281,3.7763,95.7441,-35.30071,-35
1282,3.7763,95.7763,-34.94703,-32.01
1283,3.7763,95.8085,-34.58384,-33.37
1284,3.7763,95.8407,-34.20896,-30.05
1285,3.7763,95.8729,-33.82981,-31.59
1286,3.7763,95.9051,-33.45472,-32.85
1287,3.7763,95.9373,-33.09593,-29.7
1288,3.7763,95.9695,-32.75446,-31.19
1289,3.7763,96.0017,-32.42702,-27.76
1290,3.7763,96.0339,-32.11217,-29.45
1291,3.7763,96.0661,-31.81496,-30.88
1292,3.7763,96.0983,-31.53563,-27.65
1293,3.7763,96.1305,-31.27087,-29.29
1294,3.7763,96.1627,-31.01856,-30.63
1295,3.7763,96.1949,-30.77701,-27.64
1296,3.7763,96.2271,-30.5468,-29.22
1297,3.7763,96.2593,-30.32993,-25.94
1298,3.7763,96.2915,-30.1226,-27.72
1299,3.7763,96.3237,-29.91811,-29.2
1300,3.7763,96.3559,-29.70715,-26.08
1301,3.7763,96.3881,-29.48466,-27.74
1302,3.7763,96.4203,-29.25202,-24.27
1303,3.7763,96.4525,-29.00605,-26.07
1304,3.7763,96.4847,-28.74804,-27.58
1305,3.7763,96.5169,-28.48092,-24.24
1306,3.7763,96.5492,-28.20611,-25.93
1307,3.7763,96.5814,-27.92398,-27.27
1308,3.7763,96.6136,-27.63632,-24.11
1309,3.7763,96.6458,-27.33474,-25.67
1310,3.7763,96.678,-27.0167,-22.12
1311,3.7763,96.7102,-26.6742,-23.84
1312,3.7763,96.7424,-26.30182,-25.22
1313,3.7763,96.7746,-25.88756,-21.79
1314,3.7763,96.8068,-25.42291,-23.34
1315,3.7763,96.839,-24.90392,-19.47
1316,3.7763,96.8712,-24.38319,-21.17
1317,3.7763,96.9034,-23.83905,-22.52
1318,3.7763,96.9356,-23.24606,-18.7
1319,3.7763,96.9678,-22.61657,-20.19
1320,3.7763,97,-22.0542,-15.99
1321,3.8085,95.1,-40.94435,-38.95
1322,3.8085,95.1322,-40.82456,-39.08
1323,3.8085,95.1644,-40.66075,-38.92
1324,3.8085,95.1966,-40.45593,-38.56
1325,3.8085,95.2288,-40.20568,-38.48
1326,3.8085,95.261,-39.92107,-37.83
1327,3.8085,95.2932,-39.61857,-37.83
1328,3.8085,95.3254,-39.31444,-37.58
1329,3.8085,95.3576,-39.01621,-37.05
1330,3.8085,95.3898,-38.72509,-36.96
1331,3.8085,95.422,-38.44001,-36.22
1332,3.8085,95.4542,-38.15768,-36.27
1333,3.8085,95.4864,-37.87527,-36.1
1334,3.8085,95.5186,-37.58915,-35.5
1335,3.8085,95.5508,-37.29144,-35.46
1336,3.8085,95.5831,-36.97506,-35.13
1337,3.8085,95.6153,-36.64315,-34.65
1338,3.8085,95.6475,-36.29369,-34.45
1339,3.8085,95.6797,-35.93191,-33.68
1340,3.8085,95.7119,-35.56294,-33.6
1341,3.8085,95.7441,-35.19574,-33.26
1342,3.8085,95.7763,-34.82736,-32.65
1343,3.8085,95.8085,-34.45316,-32.48
1344,3.8085,95.8407,-34.06864,-31.62
1345,3.8085,95.8729,-33.68331,-31.58
1346,3.8085,95.9051,-33.31137,-31.3
1347,3.8085,95.9373,-32.95997,-30.64
1348,3.8085,95.9695,-32.62843,-30.55
1349,3.8085,96.0017,-32.31241,-29.7
1350,3.8085,96.0339,-32.00666,-29.77
1351,3.8085,96.0661,-31.71496,-29.62
1352,3.8085,96.0983,-31.44135,-28.95
1353,3.8085,96.1305,-31.18023,-28.98
1354,3.8085,96.1627,-30.92961,-28.73
1355,3.8085,96.1949,-30.68654,-28.28
1356,3.8085,96.2271,-30.45248,-28.23
1357,3.8085,96.2593,-30.23163,-27.54
1358,3.8085,96.2915,-30.02282,-27.67
1359,3.8085,96.3237,-29.81498,-27.52
1360,3.8085,96.3559,-29.60247,-26.98
1361,3.8085,96.3881,-29.37724,-26.97
1362,3.8085,96.4203,-29.13912,-26.16
1363,3.8085,96.4525,-28.89373,-26.27
1364,3.8085,96.4847,-28.6356,-26.11
1365,3.8085,96.5169,-28.36836,-25.43
1366,3.8085,96.5492,-28.08537,-25.41
1367,3.8085,96.5814,-27.79186,-25.08
1368,3.8085,96.6136,-27.49055,-24.57
1369,3.8085,96.6458,-27.17535,-24.42
1370,3.8085,96.678,-26.84071,-23.59
1371,3.8085,96.7102,-26.4809,-23.56
1372,3.8085,96.7424,-26.08279,-23.21
1373,3.8085,96.7746,-25.62183,-22.47
1374,3.8085,96.8068,-25.09766,-22.26
1375,3.8085,96.839,-24.5866,-21.21
1376,3.8085,96.8712,-24.06785,-21.1
1377,3.8085,96.9034,-23.52493,-20.69
1378,3.8085,96.9356,-22.93598,-19.73
1379,3.8085,96.9678,-22.30335,-19.42
1380,3.8085,97,-21.73185,-18.14
1381,3.8407,95.1,-41.06568,-38.71
1382,3.8407,95.1322,-40.93091,-40.15
1383,3.8407,95.1644,-40.7542,-41.25
1384,3.8407,95.1966,-40.53709,-38.84
1385,3.8407,95.2288,-40.27944,-40.08
1386,3.8407,95.261,-39.99408,-37.3
1387,3.8407,95.2932,-39.69649,-38.66
1388,3.8407,95.3254,-39.39663,-39.72
1389,3.8407,95.3576,-39.09747,-37.09
1390,3.8407,95.3898,-38.80104,-38.34
1391,3.8407,95.422,-38.50673,-35.4
1392,3.8407,95.4542,-38.21002,-36.84
1393,3.8407,95.4864,-37.90944,-38
1394,3.8407,95.5186,-37.60263,-35.2
1395,3.8407,95.5508,-37.28306,-36.54
1396,3.8407,95.5831,-36.94599,-37.54
1397,3.8407,95.6153,-36.59192,-34.87
1398,3.8407,95.6475,-36.2221,-36.05
1399,3.8407,95.6797,-35.84073,-33
1400,3.8407,95.7119,-35.45523,-34.37
1401,3.8407,95.7441,-35.07176,-35.41
1402,3.8407,95.7763,-34.68903,-32.54
1403,3.8407,95.8085,-34.30541,-33.82
1404,3.8407,95.8407,-33.91859,-30.62
1405,3.8407,95.8729,-33.54027,-32.09
1406,3.8407,95.9051,-33.17677,-33.27
1407,3.8407,95.9373,-32.83664,-30.28
1408,3.8407,95.9695,-32.5164,-31.71
1409,3.8407,96.0017,-32.21146,-28.46
1410,3.8407,96.0339,-31.91347,-30.08
1411,3.8407,96.0661,-31.62765,-31.43
1412,3.8407,96.0983,-31.35709,-28.38
1413,3.8407,96.1305,-31.09752,-29.94
1414,3.8407,96.1627,-30.84641,-31.16
1415,3.8407,96.1949,-30.60153,-28.34
1416,3.8407,96.2271,-30.36592,-29.82
1417,3.8407,96.2593,-30.14238,-26.66
1418,3.8407,96.2915,-29.92768,-28.35
1419,3.8407,96.3237,-29.71513,-29.7
1420,3.8407,96.3559,-29.49839,-26.72
1421,3.8407,96.3881,-29.27094,-28.26
1422,3.8407,96.4203,-29.03228,-24.91
1423,3.8407,96.4525,-28.78441,-26.63
1424,3.8407,96.4847,-28.52293,-28.03
1425,3.8407,96.5169,-28.24815,-24.82
1426,3.8407,96.5492,-27.95745,-26.41
1427,3.8407,96.5814,-27.65506,-27.62
1428,3.8407,96.6136,-27.33324,-24.61
1429,3.8407,96.6458,-27.00124,-26.06
1430,3.8407,96.678,-26.6475,-22.62
1431,3.8407,96.7102,-26.2662,-24.23
1432,3.8407,96.7424,-25.83112,-25.46
1433,3.8407,96.7746,-25.31329,-22.12
1434,3.8407,96.8068,-24.81636,-23.55
1435,3.8407,96.839,-24.3075,-19.79
1436,3.8407,96.8712,-23.80408,-21.43
1437,3.8407,96.9034,-23.25872,-22.71
1438,3.8407,96.9356,-22.70155,-19.08
1439,3.8407,96.9678,-22.14692,-20.54
1440,3.8407,97,-21.53344,-16.51
1441,3.8729,95.1,-41.16173,-38.06
1442,3.8729,95.1322,-41.01276,-39.21
1443,3.8729,95.1644,-40.82505,-40.06
1444,3.8729,95.1966,-40.59673,-38.04
1445,3.8729,95.2288,-40.33498,-39.01
1446,3.8729,95.261,-40.05366,-36.67
1447,3.8729,95.2932,-39.75995,-37.75
1448,3.8729,95.3254,-39.46107,-38.56
1449,3.8729,95.3576,-39.1582,-36.32
1450,3.8729,95.3898,-38.85277,-37.3
1451,3.8729,95.422,-38.5453,-34.77
1452,3.8729,95.4542,-38.2363,-35.9
1453,3.8729,95.4864,-37.91765,-36.78
1454,3.8729,95.5186,-37.5918,-34.38
1455,3.8729,95.5508,-37.25315,-35.41
1456,3.8729,95.5831,-36.89499,-36.14
1457,3.8729,95.6153,-36.5209,-33.85
1458,3.8729,95.6475,-36.13212,-34.73
1459,3.8729,95.6797,-35.73245,-32.11
1460,3.8729,95.7119,-35.33395,-33.16
1461,3.8729,95.7441,-34.9382,-33.94
1462,3.8729,95.7763,-34.54546,-31.49
1463,3.8729,95.8085,-34.15989,-32.48
1464,3.8729,95.8407,-33.77927,-29.76
1465,3.8729,95.8729,-33.40923,-30.92
1466,3.8729,95.9051,-33.05655,-31.83
1467,3.8729,95.9373,-32.7275,-29.31
1468,3.8729,95.9695,-32.41654,-30.45
1469,3.8729,96.0017,-32.11864,-27.69
1470,3.8729,96.0339,-31.82728,-29
1471,3.8729,96.0661,-31.54739,-30.06
1472,3.8729,96.0983,-31.27751,-27.46
1473,3.8729,96.1305,-31.0195,-28.71
1474,3.8729,96.1627,-30.76819,-29.66
1475,3.8729,96.1949,-30.52363,-27.29
1476,3.8729,96.2271,-30.28851,-28.47
1477,3.8729,96.2593,-30.06259,-25.8
1478,3.8729,96.2915,-29.84424,-27.15
1479,3.8729,96.3237,-29.6265,-28.2
1480,3.8729,96.3559,-29.40365,-25.67
1481,3.8729,96.3881,-29.17101,-26.9
1482,3.8729,96.4203,-28.92549,-24.04
1483,3.8729,96.4525,-28.67074,-25.41
1484,3.8729,96.4847,-28.40155,-26.5
1485,3.8729,96.5169,-28.11375,-23.77
1486,3.8729,96.5492,-27.81191,-25.02
1487,3.8729,96.5814,-27.49442,-25.93
1488,3.8729,96.6136,-27.15641,-23.37
1489,3.8729,96.6458,-26.80479,-24.5
1490,3.8729,96.678,-26.43106,-21.54
1491,3.8729,96.7102,-26.0216,-22.79
1492,3.8729,96.7424,-25.54107,-23.7
1493,3.8729,96.7746,-25.04828,-20.82
1494,3.8729,96.8068,-24.55398,-21.9
1495,3.8729,96.839,-24.07498,-18.67
1496,3.8729,96.8712,-23.56995,-19.96
1497,3.8729,96.9034,-23.05452,-20.94
1498,3.8729,96.9356,-22.51293,-17.86
1499,3.8729,96.9678,-21.93037,-18.99
1500,3.8729,97,-21.39878,-15.56
1501,3.9051,95.1,-41.23468,-40.95
1502,3.9051,95.1322,-41.07087,-39.9
1503,3.9051,95.1644,-40.87071,-38.58
1504,3.9051,95.1966,-40.63776,-40.01
1505,3.9051,95.2288,-40.37848,-38.79
1506,3.9051,95.261,-40.10126,-39.99
1507,3.9051,95.2932,-39.81195,-38.83
1508,3.9051,95.3254,-39.51265,-37.44
1509,3.9051,95.3576,-39.20405,-38.74
1510,3.9051,95.3898,-38.88667,-37.46
1511,3.9051,95.422,-38.56782,-38.56
1512,3.9051,95.4542,-38.24147,-37.37
1513,3.9051,95.4864,-37.90562,-35.96
1514,3.9051,95.5186,-37.55974,-37.19
1515,3.9051,95.5508,-37.2021,-35.89
1516,3.9051,95.5831,-36.82354,-34.3
1517,3.9051,95.6153,-36.4296,-35.66
1518,3.9051,95.6475,-36.02247,-34.19
1519,3.9051,95.6797,-35.6119,-35.34
1520,3.9051,95.7119,-35.20241,-33.99
1521,3.9051,95.7441,-34.80033,-32.4
1522,3.9051,95.7763,-34.40758,-33.76
1523,3.9051,95.8085,-34.0247,-32.34
1524,3.9051,95.8407,-33.65365,-33.53
1525,3.9051,95.8729,-33.29338,-32.23
1526,3.9051,95.9051,-32.95187,-30.71
1527,3.9051,95.9373,-32.634,-32.13
1528,3.9051,95.9695,-32.32948,-30.79
1529,3.9051,96.0017,-32.03712,-32.04
1530,3.9051,96.0339,-31.75031,-30.83
1531,3.9051,96.0661,-31.47294,-29.39
1532,3.9051,96.0983,-31.20478,-30.81
1533,3.9051,96.1305,-30.94711,-29.52
1534,3.9051,96.1627,-30.69782,-27.97
1535,3.9051,96.1949,-30.4561,-29.61
1536,3.9051,96.2271,-30.22147,-28.24
1537,3.9051,96.2593,-29.99307,-29.66
1538,3.9051,96.2915,-29.77002,-28.41
1539,3.9051,96.3237,-29.54556,-26.89
1540,3.9051,96.3559,-29.31304,-28.46
1541,3.9051,96.3881,-29.0691,-27.07
1542,3.9051,96.4203,-28.81576,-28.4
1543,3.9051,96.4525,-28.54735,-27.1
1544,3.9051,96.4847,-28.26333,-25.56
1545,3.9051,96.5169,-27.964,-27.03
1546,3.9051,96.5492,-27.64349,-25.6
1547,3.9051,96.5814,-27.30809,-23.87
1548,3.9051,96.6136,-26.95398,-25.53
1549,3.9051,96.6458,-26.58329,-23.94
1550,3.9051,96.678,-26.18714,-25.31
1551,3.9051,96.7102,-25.73901,-23.79
1552,3.9051,96.7424,-25.26445,-21.97
1553,3.9051,96.7746,-24.78016,-23.44
1554,3.9051,96.8068,-24.27631,-21.75
1555,3.9051,96.839,-23.78585,-23.01
1556,3.9051,96.8712,-23.30077,-21.47
1557,3.9051,96.9034,-22.79544,-19.67
1558,3.9051,96.9356,-22.27425,-21.14
1559,3.9051,96.9678,-21.75854,-19.43
1560,3.9051,97,-21.21104,-20.68
1561,3.9373,95.1,-41.28355,-38.3
1562,3.9373,95.1322,-41.10507,-39.82
1563,3.9373,95.1644,-40.89618,-41.02
1564,3.9373,95.1966,-40.66456,-38.4
1565,3.9373,95.2288,-40.41329,-39.78
1566,3.9373,95.261,-40.14454,-36.81
1567,3.9373,95.2932,-39.8585,-38.3
1568,3.9373,95.3254,-39.55382,-39.49
1569,3.9373,95.3576,-39.2363,-36.62
1570,3.9373,95.3898,-38.90677,-37.98
1571,3.9373,95.422,-38.57083,-34.77
1572,3.9373,95.4542,-38.22742,-36.28
1573,3.9373,95.4864,-37.87377,-37.52
1574,3.9373,95.5186,-37.50723,-34.43
1575,3.9373,95.5508,-37.12955,-35.84
1576,3.9373,95.5831,-36.73288,-36.93
1577,3.9373,95.6153,-36.32149,-33.96
1578,3.9373,95.6475,-35.89957,-35.24
1579,3.9373,95.6797,-35.47772,-31.93
1580,3.9373,95.7119,-35.0641,-33.41
1581,3.9373,95.7441,-34.66216,-34.6
1582,3.9373,95.7763,-34.27611,-31.5
1583,3.9373,95.8085,-33.90349,-32.93
1584,3.9373,95.8407,-33.54238,-29.53
1585,3.9373,95.8729,-33.19324,-31.17
1586,3.9373,95.9051,-32.86141,-32.53
1587,3.9373,95.9373,-32.54948,-29.34
1588,3.9373,95.9695,-32.251,-30.95
1589,3.9373,96.0017,-31.96426,-27.48
1590,3.9373,96.0339,-31.68291,-29.26
1591,3.9373,96.0661,-31.40579,-30.76
1592,3.9373,96.0983,-31.138,-27.46
1593,3.9373,96.1305,-30.88231,-29.18
1594,3.9373,96.1627,-30.63506,-30.57
1595,3.9373,96.1949,-30.39726,-27.49
1596,3.9373,96.2271,-30.16365,-29.11
1597,3.9373,96.2593,-29.9313,-25.69
1598,3.9373,96.2915,-29.70017,-27.49
1599,3.9373,96.3237,-29.46226,-28.96
1600,3.9373,96.3559,-29.21618,-25.68
1601,3.9373,96.3881,-28.96154,-27.35
1602,3.9373,96.4203,-28.69258,-23.7
1603,3.9373,96.4525,-28.40894,-25.54
1604,3.9373,96.4847,-28.10616,-27.07
1605,3.9373,96.5169,-27.78654,-23.56
1606,3.9373,96.5492,-27.44675,-25.29
1607,3.9373,96.5814,-27.09101,-26.65
1608,3.9373,96.6136,-26.71792,-23.3
1609,3.9373,96.6458,-26.3263,-24.87
1610,3.9373,96.678,-25.90385,-21.09
1611,3.9373,96.7102,-25.44307,-22.8
1612,3.9373,96.7424,-24.94876,-24.15
1613,3.9373,96.7746,-24.45633,-20.47
1614,3.9373,96.8068,-23.92268,-22.08
1615,3.9373,96.839,-23.44945,-18.04
1616,3.9373,96.8712,-22.9611,-19.88
1617,3.9373,96.9034,-22.49024,-21.4
1618,3.9373,96.9356,-21.994,-17.59
1619,3.9373,96.9678,-21.48348,-19.31
1620,3.9373,97,-20.99176,-15.15
1621,3.9695,95.1,-41.31857,-38.82
1622,3.9695,95.1322,-41.12475,-39.26
1623,3.9695,95.1644,-40.91047,-39.43
1624,3.9695,95.1966,-40.68424,-38.47
1625,3.9695,95.2288,-40.44251,-38.79
1626,3.9695,95.261,-40.18037,-37.54
1627,3.9695,95.2932,-39.89739,-37.94
1628,3.9695,95.3254,-39.58694,-38.07
1629,3.9695,95.3576,-39.25731,-36.88
1630,3.9695,95.3898,-38.91317,-37.14
1631,3.9695,95.422,-38.55893,-35.67
1632,3.9695,95.4542,-38.19426,-36.04
1633,3.9695,95.4864,-37.81918,-36.17
1634,3.9695,95.5186,-37.43341,-34.81
1635,3.9695,95.5508,-37.0362,-35.07
1636,3.9695,95.5831,-36.625,-35.05
1637,3.9695,95.6153,-36.20244,-33.82
1638,3.9695,95.6475,-35.77214,-33.97
1639,3.9695,95.6797,-35.34344,-32.47
1640,3.9695,95.7119,-34.92714,-32.79
1641,3.9695,95.7441,-34.52951,-32.85
1642,3.9695,95.7763,-34.14863,-31.58
1643,3.9695,95.8085,-33.78544,-31.85
1644,3.9695,95.8407,-33.43634,-30.34
1645,3.9695,95.8729,-33.09907,-30.78
1646,3.9695,95.9051,-32.77542,-30.98
1647,3.9695,95.9373,-32.46876,-29.67
1648,3.9695,95.9695,-32.1759,-30.08
1649,3.9695,96.0017,-31.89316,-28.56
1650,3.9695,96.0339,-31.61532,-29.11
1651,3.9695,96.0661,-31.34358,-29.41
1652,3.9695,96.0983,-31.07972,-28.06
1653,3.9695,96.1305,-30.82585,-28.54
1654,3.9695,96.1627,-30.58187,-28.74
1655,3.9695,96.1949,-30.34382,-27.57
1656,3.9695,96.2271,-30.10777,-27.96
1657,3.9695,96.2593,-29.87108,-26.49
1658,3.9695,96.2915,-29.62613,-27.01
1659,3.9695,96.3237,-29.37261,-27.24
1660,3.9695,96.3559,-29.11017,-25.9
1661,3.9695,96.3881,-28.83805,-26.3
1662,3.9695,96.4203,-28.552,-24.67
1663,3.9695,96.4525,-28.24838,-25.2
1664,3.9695,96.4847,-27.92479,-25.45
1665,3.9695,96.5169,-27.5809,-23.96
1666,3.9695,96.5492,-27.21897,-24.37
1667,3.9695,96.5814,-26.83836,-24.45
1668,3.9695,96.6136,-26.43999,-23.1
1669,3.9695,96.6458,-26.02186,-23.36
1670,3.9695,96.678,-25.5749,-21.63
1671,3.9695,96.7102,-25.09186,-21.98
1672,3.9695,96.7424,-24.57365,-22.02
1673,3.9695,96.7746,-24.04703,-20.44
1674,3.9695,96.8068,-23.51475,-20.7
1675,3.9695,96.839,-23.05664,-18.86
1676,3.9695,96.8712,-22.61656,-19.33
1677,3.9695,96.9034,-22.16396,-19.52
1678,3.9695,96.9356,-21.69037,-17.91
1679,3.9695,96.9678,-21.33233,-18.28
1680,3.9695,97,-20.85037,-16.41
1681,4.0017,95.1,-41.35316,-39.33
1682,4.0017,95.1322,-41.14501,-40.54
1683,4.0017,95.1644,-40.92757,-41.44
1684,4.0017,95.1966,-40.70305,-39.3
1685,4.0017,95.2288,-40.4708,-40.4
1686,4.0017,95.261,-40.21406,-37.89
1687,4.0017,95.2932,-39.92526,-39.09
1688,4.0017,95.3254,-39.60346,-39.98
1689,4.0017,95.3576,-39.25854,-37.55
1690,4.0017,95.3898,-38.89994,-38.59
1691,4.0017,95.422,-38.52611,-35.81
1692,4.0017,95.4542,-38.14142,-37.01
1693,4.0017,95.4864,-37.74434,-37.91
1694,4.0017,95.5186,-37.33992,-35.25
1695,4.0017,95.5508,-36.9275,-36.35
1696,4.0017,95.5831,-36.50746,-37.1
1697,4.0017,95.6153,-36.07554,-34.6
1698,4.0017,95.6475,-35.63971,-35.58
1699,4.0017,95.6797,-35.21133,-32.74
1700,4.0017,95.7119,-34.79783,-33.95
1701,4.0017,95.7441,-34.40468,-34.84
1702,4.0017,95.7763,-34.03017,-32.25
1703,4.0017,95.8085,-33.67271,-33.4
1704,4.0017,95.8407,-33.33274,-30.5
1705,4.0017,95.8729,-33.00417,-31.86
1706,4.0017,95.9051,-32.68792,-32.91
1707,4.0017,95.9373,-32.38632,-30.24
1708,4.0017,95.9695,-32.09875,-31.54
1709,4.0017,96.0017,-31.82158,-28.56
1710,4.0017,96.0339,-31.54972,-30.06
1711,4.0017,96.0661,-31.28452,-31.27
1712,4.0017,96.0983,-31.02394,-28.49
1713,4.0017,96.1305,-30.77506,-29.91
1714,4.0017,96.1627,-30.53198,-30.97
1715,4.0017,96.1949,-30.29144,-28.4
1716,4.0017,96.2271,-30.04718,-29.67
1717,4.0017,96.2593,-29.79754,-26.72
1718,4.0017,96.2915,-29.53911,-28.18
1719,4.0017,96.3237,-29.26964,-29.28
1720,4.0017,96.3559,-28.98895,-26.49
1721,4.0017,96.3881,-28.69819,-27.81
1722,4.0017,96.4203,-28.388,-24.64
1723,4.0017,96.4525,-28.0571,-26.14
1724,4.0017,96.4847,-27.71197,-27.31
1725,4.0017,96.5169,-27.34604,-24.31
1726,4.0017,96.5492,-26.95605,-25.68
1727,4.0017,96.5814,-26.54587,-26.66
1728,4.0017,96.6136,-26.11555,-23.82
1729,4.0017,96.6458,-25.65881,-25.02
1730,4.0017,96.678,-25.19028,-21.7
1731,4.0017,96.7102,-24.68878,-23.06
1732,4.0017,96.7424,-24.13934,-24.05
1733,4.0017,96.7746,-23.61202,-20.94
1734,4.0017,96.8068,-23.17098,-22.21
1735,4.0017,96.839,-22.68796,-18.74
1736,4.0017,96.8712,-22.27778,-20.33
1737,4.0017,96.9034,-21.85697,-21.56
1738,4.0017,96.9356,-21.41376,-18.35
1739,4.0017,96.9678,-21.01703,-19.83
1740,4.0017,97,-20.65165,-16.33
1741,4.0339,95.1,-41.40201,-38.26
1742,4.0339,95.1322,-41.17967,-39.52
1743,4.0339,95.1644,-40.95634,-40.51
1744,4.0339,95.1966,-40.73382,-38.2
1745,4.0339,95.2288,-40.49808,-39.37
1746,4.0339,95.261,-40.23729,-36.71
1747,4.0339,95.2932,-39.93676,-37.97
1748,4.0339,95.3254,-39.60028,-38.94
1749,4.0339,95.3576,-39.2357,-36.33
1750,4.0339,95.3898,-38.85645,-37.44
1751,4.0339,95.422,-38.46385,-34.5
1752,4.0339,95.4542,-38.05914,-35.75
1753,4.0339,95.4864,-37.64651,-36.74
1754,4.0339,95.5186,-37.22866,-33.91
1755,4.0339,95.5508,-36.80522,-35.06
1756,4.0339,95.5831,-36.37579,-35.92
1757,4.0339,95.6153,-35.94501,-33.24
1758,4.0339,95.6475,-35.51125,-34.31
1759,4.0339,95.6797,-35.08655,-31.33
1760,4.0339,95.7119,-34.67844,-32.62
1761,4.0339,95.7441,-34.29059,-33.63
1762,4.0339,95.7763,-33.91984,-30.88
1763,4.0339,95.8085,-33.56733,-32.12
1764,4.0339,95.8407,-33.23174,-29.08
1765,4.0339,95.8729,-32.90822,-30.51
1766,4.0339,95.9051,-32.59596,-31.67
1767,4.0339,95.9373,-32.29769,-28.83
1768,4.0339,95.9695,-32.01598,-30.22
1769,4.0339,96.0017,-31.74562,-27.13
1770,4.0339,96.0339,-31.48322,-28.7
1771,4.0339,96.0661,-31.2254,-30.01
1772,4.0339,96.0983,-30.97411,-27.08
1773,4.0339,96.1305,-30.72683,-28.57
1774,4.0339,96.1627,-30.47963,-29.75
1775,4.0339,96.1949,-30.23015,-26.98
1776,4.0339,96.2271,-29.97314,-28.33
1777,4.0339,96.2593,-29.7071,-25.22
1778,4.0339,96.2915,-29.43343,-26.73
1779,4.0339,96.3237,-29.14716,-27.94
1780,4.0339,96.3559,-28.84575,-24.96
1781,4.0339,96.3881,-28.52899,-26.36
1782,4.0339,96.4203,-28.19596,-23.04
1783,4.0339,96.4525,-27.84388,-24.6
1784,4.0339,96.4847,-27.46925,-25.86
1785,4.0339,96.5169,-27.07706,-22.65
1786,4.0339,96.5492,-26.659,-24.09
1787,4.0339,96.5814,-26.22123,-25.17
1788,4.0339,96.6136,-25.75132,-22.1
1789,4.0339,96.6458,-25.26142,-23.39
1790,4.0339,96.678,-24.76964,-19.89
1791,4.0339,96.7102,-24.2427,-21.33
1792,4.0339,96.7424,-23.70991,-22.44
1793,4.0339,96.7746,-23.27377,-19.12
1794,4.0339,96.8068,-22.73843,-20.5
1795,4.0339,96.839,-22.31396,-16.89
